title,price,등록일시,위치,상태,group,is_member
방탄소년단 BTS 윙즈 앨범 N버전,9000.0,2주 전,충청남도 천안시 동남구 신방동,판매 중,2,0
"방탄소년단 BTS school luv affair (지민포카, 단체포카)",15000.0,1주 전,전국,판매 중,2,1
방탄소년단 2019 썸머패키지 bts 드로잉북 지민,35000.0,2주 전,서울특별시 중랑구 중화제2동,판매 중,2,1
BTS 방탄소년단 3기 머스터 디비디 3rd muster dvd,30000.0,1주 전,전국,판매 중,2,0
BTS 서울 뉴욕 유럽 럽셀콘 DVD 블루레이,48000.0,4일 전,서울특별시 서초구 방배4동,판매 중,2,0
(미개봉/포스터포함) BTS proof 풀셋 BTS앨범 양도,75000.0,4일 전,부산광역시 수영구 광안제1동,판매 중,2,0
방탄소년단 온콘 블루레이,90000.0,4일 전,전국,판매 중,2,0
일본 더 베스트 앨범 CD 방탄소년단 BTS The Best,4000.0,6일 전,경기도 용인시 기흥구 영덕동,판매 중,2,0
방탄소년단 bts 윙즈투어 dvd,40000.0,3주 전,전국,판매 중,2,0
급처) 방탄소년단 BTS 화양연화 앨범 세트 양도,30000.0,3주 전,전국,판매 중,2,0
택포) 방탄 방탄소년 BTS 2020 시그 시즌그리팅 양도 랜큘 진,25000.0,2일 전,전국,판매 중,2,1
방탄소년단 영포 앨범 제이홉 포카,5000.0,2일 전,전국,판매 중,2,1
방탄소년단 2017 썸머패키지 지민,43000.0,4일 전,전국,판매 중,2,1
방탄소년단 BTS 2019 메모리즈,60000.0,4주 전,전국,판매 중,2,0
방탄소년단 BTS 2019 썸머패키지,20000.0,4주 전,전국,판매 중,2,0
방탄소년단 2018 썸머패키지 양도,40000.0,4일 전,경상남도 사천시 정동면,판매 중,2,0
방탄소년단 2019 시즌그린팅,26000.0,4일 전,전국,판매 중,2,0
방탄소년단 영포에버 초판 희귀,12345.0,2일 전,부산광역시 사상구 괘법동,판매 중,2,0
방탄소년단 일본 앨범 디비디,30000.0,4일 전,서울특별시 동대문구 휘경제2동,판매 중,2,0
방탄소년단 앨범 (포카O 포스터O),10000.0,4일 전,전라북도 전주시 완산구 효자3동,판매 중,2,0
방탄소년단 2020 윈터 패키지 양도,43000.0,4일 전,경기도 군포시 군포2동,판매 중,2,0
방탄소년단 방탄 개봉 앨범 양도,1111.0,4일 전,전국,판매 중,2,0
방탄소년단 방탄 2020 시즌그리팅 시그,14000.0,4일 전,전국,판매 중,2,0
방탄소년단 bts 윙즈 피땀눈물 앨범 풀셋,10000.0,6일 전,전국,판매 중,2,0
방탄소년단 2019 시즌그린팅,28000.0,4일 전,전국,판매 중,2,0
BTS 방탄 BE 앨범,10000.0,5일 전,전국,판매 중,2,0
방탄소년단 온콘 블루레이,80000.0,2일 전,전국,판매 중,2,0
방탄소년단 2019 메모리즈 블루레이 태형 풀박,120000.0,4일 전,서울특별시 관악구 대학동,판매 중,2,0
방탄소년단 앨범 HER&YNWA&화양연화 pt.1,2000.0,4일 전,경기도 화성시 남양읍,판매 중,2,0
방탄소년단 럽셀콘 서울 블루레이 (포토북 윤기),55000.0,2일 전,전국,판매 중,2,0
방탄소년단 맵솔 컨셉북 풀세트 포카 양도,38000.0,2일 전,전국,판매 중,2,0
방탄소년단 BTS 4기 머스터 DVD Happy Ever After,130000.0,4주 전,전국,판매 중,2,0
방탄소년단 2021 페스타 캘린더 풀셋 양도합니다,6000.0,4일 전,전국,판매 중,2,0
방탄소년단 BE앨범 미개봉 한정판+일반판(그래미스티커),50000.0,2일 전,전국,판매 중,2,0
BTS J-HOPE 호석 공카북(제인님),40000.0,5일 전,전국,판매 중,2,0
방탄 BTS 맵솔 소우주 메모리즈 블루레이,25000.0,5일 전,전국,판매 중,2,0
방탄소년단 2020 메모리즈 윤기 포카 특전 풀셋,33000.0,2일 전,전국,판매 중,2,0
방탄소년단 2019 메모리즈 윤기 포카 특전 풀셋,33000.0,2일 전,전국,판매 중,2,0
방탄소년단 ORUL82 / 방탄 엔오 앨범 (포카 정국),18000.0,2일 전,서울특별시 마포구 상암동,판매 중,2,1
방탄소년단 bts 2018 시그 판매,55000.0,1달 전,전국,판매 중,2,0
방탄소년단 윈터패키지 2021 슈가 필름 (랜덤 포카 제외),38000.0,2일 전,전국,판매 중,2,1
(반택포_풀셋) 소우주 블루레이 방탄소년단 남준포카,35000.0,2일 전,전국,판매 중,2,0
방탄소년단 스파콘 디비디 포카 태형 뷔 bts dvd poca v,60000.0,3주 전,충청남도 천안시 서북구 백석동,판매 중,2,1
방탄 bts 일본 댄저 danger 앨범 양도,35000.0,5일 전,전국,판매 중,2,0
"방탄소년단 맵솔7 ver4 앨범 (포스터, 특전 포함) BTS",20000.0,3주 전,전국,판매 중,2,0
방탄소년단 bts 페르소나 앨범 양도,5000.0,7일 전,전국,판매 중,2,0
방탄소년단 bts 2019메모리즈 dvd 판매합니다 지민포카 포함,60000.0,4주 전,경기도 화성시 봉담읍,판매 중,2,1
방탄소년단 bts 2017 메모리즈,80000.0,7일 전,전국,판매 중,2,0
방탄소년단 (BTS) 스쿨럽어페어 앨범 미개봉,30000.0,1달 전,전국,판매 중,2,0
방탄소년단 bts 상남자 앨범,15000.0,7일 전,전국,판매 중,2,0
방탄소년단 특전포함 메모리즈 멤즈 2020 포카제외 풀구성 풀셋,20000.0,2일 전,전국,판매 중,2,0
방탄소년단 bts 아리랑CD 양도합니다,20000.0,1달 전,전국,판매 중,2,0
방탄소년단 메모리즈 2017 BTS memories DVD 석진 포카,70000.0,1달 전,인천광역시 서구 검암경서동,판매 중,2,1
방탄소년단 아미키트 양도,15000.0,3일 전,전국,판매 중,2,0
(가격내림!!!) 방탄소년단  bts 소우주 블레 양도합니다~,14000.0,1달 전,전국,판매 중,2,0
방탄 bts 웸블리 스픽콘 런던 블루레이 블레,80000.0,6일 전,서울특별시 종로구 청운효자동,판매 중,2,0
방탄소년단 방탄 페르소나 앨범,30000.0,3일 전,경기도 안양시 동안구 부림동,판매 중,2,0
방탄 다이너마이트 버터 시디 bts butter dynamite cd,20000.0,3일 전,충청북도 청주시 서원구 분평동,판매 중,2,0
bts 방탄소년단 앨범 판매,1000.0,1달 전,전국,판매 중,2,0
화양연화 에필로그 화에필 dvd 남준 포카 풀세트 방탄소년단 bts,100000.0,1달 전,경기도 성남시 분당구 서현2동,판매 중,2,0
BTS 방탄 2021 메모리즈 디비디 DVD (남준 RM) 풀셋,45000.0,3일 전,전국,판매 중,2,1
2021 방탄소년단 시그 시즌그린팅 태형 뷔 21시그태형 풀박,30000.0,5일 전,서울특별시 양천구 목3동,판매 중,2,1
bts 방탄소년단 앨범,35000.0,1주 전,전국,판매 중,2,0
방탄소년단 일본 bts the best 더베스트 통상반 미개봉,24000.0,1달 전,서울특별시 양천구 목3동,판매 중,2,0
방탄소년단 방탄 bts  화에필(지민포카) 양도해요,45000.0,1달 전,전국,판매 중,2,1
가격 내림) 방탄소년단 bts 맵솔온콘 디비디 풀세트 포카 제외,23000.0,7일 전,전국,판매 중,2,0
방탄소년단 on컨셉포토북 온컨셉북,20000.0,3일 전,전국,판매 중,2,0
방탄소년단 2020 시즌그리팅 양도 시그구성품,10000.0,3일 전,전국,판매 중,2,0
방탄소년단 방탄 2021 시즌 그리팅 시그 양도,20000.0,3일 전,전국,판매 중,2,0
방탄소년단 소우주 블레 풀박,45000.0,6일 전,서울특별시 강동구 천호제1동,판매 중,2,0
BTS 방탄소년단 아미멤버쉽8기 키트,6000.0,1주 전,전국,판매 중,2,0
미개봉 방탄소년단 슈가 SUGA 윤기 D-day 디데이 솔로앨범2버전세트,20000.0,5일 전,전국,판매 중,2,1
방탄소년단 소우주 블루레이 팝니다.,10000.0,6일 전,전국,판매 중,2,0
BTS 방탄소년단 NO MORE DREAM & BOY IN LUV 일본,80000.0,1달 전,서울특별시 영등포구 양평제2동,판매 중,2,0
방탄소년단 2018 썸머패키지 썸패 제이홉 가이드북,5000.0,3일 전,전국,판매 중,2,1
BTS 방탄소년단 더저니 통상반 양도,15000.0,1주 전,경기도 수원시 영통구 원천동,판매 중,2,0
방탄 방탄소년단 윈터패키지 윈패,30000.0,6일 전,전국,판매 중,2,0
방탄소년단 BTS 3기 머스터 DVD,45000.0,2주 전,전국,판매 중,2,0
방탄소년단 머스터 4기 dvd 머사터 bts,25000.0,1주 전,전국,판매 중,2,0
방탄소년단 BTS butter 버터앨범세트(크림/피치)..*,5000.0,1주 전,서울특별시 광진구 구의제1동,판매 중,2,0
방탄소년단 BTS 포토카드 양도합니다,10000.0,2주 전,충청북도 청주시 상당구 탑대성동,판매 중,2,0
방탄 bts 엔오 앨범 정국포카,16000.0,4일 전,서울특별시 서초구 방배1동,판매 중,2,1
방탄소년단 페르소나 앨범 버전 1~4,41000.0,6일 전,전국,판매 중,2,0
방탄소년단 bts 맵오브더소울 맵솔 디비디 판매,45000.0,1주 전,전국,판매 중,2,0
방탄소년단 BTS 태형 V 일본 스픽콘 더파이널 미니플래그 미개봉,10000.0,1달 전,서울특별시 서대문구 북아현동,판매 중,2,0
방탄소년단 BTS 아미 공식 6기 키트 판매해요!,20000.0,1달 전,부산광역시 해운대구 우제2동,판매 중,2,0
A급상태최상 방탄소년단 2018메모리즈 디비디,48000.0,3일 전,서울특별시 서대문구 신촌동,판매 중,2,0
방탄소년단 2018 메모리즈 블루레이 블레 포카제외 풀셋,76000.0,3일 전,서울특별시 서대문구 신촌동,판매 중,2,0
BTS 방탄소년단 스쿨럽페어 앨범 양도,5000.0,2달 전,전국,판매 중,2,0
2020 방탄소년단 메모리즈 블레 블루레이 정국포카 풀세트,150000.0,3일 전,전국,판매 중,2,1
특전포카O) 방탄소년단 스파콘 DVD + 남준+호석  / SYS DVD,50000.0,3일 전,전국,판매 중,2,0
방탄소년단 7인치 엘피 lp 바이닐 다이너마이트 bts,12000.0,1주 전,전국,판매 중,2,0
방탄소년단 BTS 머스터 소우주 블루레이 블레 풀셋 지민포카 양도,58000.0,1주 전,전국,판매 중,2,1
방탄소년단 BTS [앨범]YOU NEVER WALK ALONE,5000.0,1달 전,전국,판매 중,2,0
방탄소년단 맵솔 온콘 디비디 팔아요!,32000.0,3일 전,전국,판매 중,2,0
방탄소년단 2019 메모리즈 디비디 포카 윤기 풀셋,30000.0,3일 전,전국,판매 중,2,0
특전 정국 방탄소년단 방탄 2019 썸머 패키지 썸패 양도,25000.0,3일 전,전국,판매 중,2,1
방탄소년단 일본 앨범 더 베스트  통상반 판매(포카호석),20000.0,3일 전,서울특별시 노원구 상계1동,판매 중,2,0
방탄소년단 18 썸머패키지 방탄18썸패,35000.0,6일 전,전국,판매 중,2,0
방탄소년단 2021 시그 시즌그리팅 디비디 방탄 공굿 굿즈,18000.0,3일 전,전국,판매 중,2,0
방탄 방탄소년단 bts 버터 앨범 석진 포카 양도,1000.0,1달 전,전국,판매 중,2,1
방탄소년단 메모리즈 2018 dvd 석진포카 풀구성 bts jin,72000.0,1주 전,전국,판매 중,2,1
방탄 BTS 스픽콘 상파울루 DVD (북마크제외),90000.0,4일 전,전국,판매 중,2,0
방탄소년단 포카 포함 앨범 팝니다 BTS,10000.0,2주 전,서울특별시 강동구 둔촌제2동,판매 중,2,0
방탄소년단 (BTS) Proof 앨범 가격내림,100000.0,2달 전,전국,판매 중,2,0
[급처] 방탄소년단 bts 2018 시즌그리팅 시그 풀박,39000.0,1주 전,인천광역시 남구 숭의4동,판매 중,2,0
BTS 방탄소년단 맵솔 일본 앨범 양도,4000.0,2달 전,전국,판매 중,2,0
[초회한정 포스터포함]방탄소년단 맵솔원 컨셉북,30000.0,3일 전,전국,판매 중,2,0
(풀박) 2021 BTS 시즌그리팅 랜덤포토 제이홉,16000.0,4일 전,전국,판매 중,2,1
방탄소년단 BTS 스쿨러브어페어 지민포카와 포스터까지,17000.0,1달 전,전국,판매 중,2,1
방탄소년단 2019 메모리즈 DVD 태형 v,65000.0,6일 전,전국,판매 중,2,0
You never walk alone 파랑 방탄소년단 앨범 bts,5000.0,1주 전,광주광역시 북구 양산동,판매 중,2,0
"급처) 방탄소년단 19, 20 메모리즈",28000.0,6일 전,전국,판매 중,2,0
방탄소년단 화에필 dvd 호석,120000.0,6일 전,서울특별시 양천구 목3동,판매 중,2,0
[방탄소년단 BTS] NOW3 in Chicago,70000.0,2주 전,전국,판매 중,2,0
방탄 굿즈 처분 bts 방탄소년단,5000.0,2달 전,서울특별시 양천구 신정7동,판매 중,2,0
방탄소년단 삼성 갤럭시 포카 s20+ BTS galaxy s20+poca,30000.0,1주 전,전국,판매 중,2,0
방탄소년단 bts 2019 썸머패키지 썸패 풀박 (드로잉북 정국),42000.0,1주 전,인천광역시 남구 숭의4동,판매 중,2,1
방탄소년단 BE(Deluxe Edition)  디럭스에디션 BTS 앨범,13000.0,1달 전,경상북도 경산시 남부동,판매 중,2,0
방탄소년단 bts 2018 메모리즈 dvd,25000.0,2주 전,전국,판매 중,2,0
방탄소년단 BTS 버터 크림버전 포카제외,2000.0,2주 전,전국,판매 중,2,0
방탄소년단 BTS BE 에센셜 랜덤포카 제외,4000.0,2주 전,전국,판매 중,2,0
2020 시즌 그리팅 방탄소년단 BTS 윤기 슈가,20000.0,2주 전,전국,판매 중,2,1
방탄소년단 BTS 2021 시즌그리팅 시그,13000.0,2달 전,강원도 홍천군 홍천읍,판매 중,2,0
방탄 bts 봄날 앨범 정국포카,15000.0,4일 전,서울특별시 서초구 방배1동,판매 중,2,1
방탄소년단 BTS Proof 앨범 판매합니다!,10000.0,2주 전,전국,판매 중,2,0
방탄소년단 콜드플레이 콜라보 싱글 마이 유니버스 앨범 판매합니다,18000.0,3일 전,서울특별시 노원구 상계1동,판매 중,2,0
BTS 방탄소년단 BE 앨범,20000.0,2달 전,전국,판매 중,2,0
방탄소년단BTS 굿즈팝니다~~!,30000.0,4주 전,전국,판매 중,2,0
방탄소년단 2018 메모리즈 블루레이 bts memories,65000.0,2주 전,전국,판매 중,2,0
몬스타엑스 주헌 포토카드 클리어,3000.0,2달 전,서울특별시 강남구 대치4동,판매 중,3,1
몬스타엑스 형원 포토카드 클리어,3000.0,2달 전,서울특별시 강남구 대치4동,판매 중,3,1
몬스타엑스 팔로우 개봉 앨범,2000.0,3달 전,전국,판매 중,3,0
몬스타엑스 개봉앨범,1000.0,3달 전,전국,판매 중,3,0
몬스타엑스 기현 유스 앨범 풀셋 양도,3000.0,2달 전,전국,판매 중,3,1
몬스타엑스 리즌 앨범 포카 유닛,3000.0,2달 전,전국,판매 중,3,0
몬스타엑스 the clan part 2 길티 앨범,3000.0,3달 전,대구광역시 수성구 지산2동,판매 중,3,0
몬스타엑스 the clan part 1 걸어 앨범,4000.0,3달 전,대구광역시 수성구 지산2동,판매 중,3,0
몬스타엑스 더드리밍 디비디 미개봉 양도,34000.0,3달 전,전국,판매 중,3,0
몬스타엑스 shape of love 앨범 풀구성,5000.0,3달 전,전국,판매 중,3,0
몬스타엑스 앨범 팝니다.,7000.0,5달 전,전라남도 무안군 삼향읍,판매 중,3,0
몬엑 몬스타엑스 러쉬아워 개봉앨범 양도,10000.0,8달 전,전국,판매 중,3,0
몬스타엑스 미니4집,13400.0,10달 전,경상남도 창원시 의창구 대산면,판매 중,3,0
몬스타엑스 기현 솔로앨범 보이저 미개봉 앨범양도,10000.0,9달 전,경기도 안산시 상록구 본오1동,판매 중,3,1
몬스타엑스 팬콘 디비디 포토북,6000.0,8달 전,전국,판매 중,3,0
몬스타엑스 기현 보이저 앨범 포카 제외,2000.0,8달 전,전국,판매 중,3,1
몬스타엑스 원옵카 갬블러 앨범구성품,1000.0,11달 전,충청북도 충주시 교현.안림동,판매 중,3,0
몬엑 리즌 개봉앨범,2000.0,3달 전,전국,판매 중,3,0
몬엑 개봉 앨범 양도,2000.0,5달 전,전국,판매 중,3,0
몬엑 예판 리즌 세트 미개봉 앨범,14000.0,3달 전,전국,판매 중,3,0
몬엑 리즌 미개봉 앨범 팝니다!,4000.0,3달 전,전국,판매 중,3,0
몬스타엑스 일본 음반 씨디,13000.0,4주 전,전국,판매 중,3,0
몬스타엑스 위아히어 키노,40000.0,4주 전,전국,판매 중,3,0
가격내림끝 몬스타엑스 리즌 카세트 창균포카 양도,9000.0,3주 전,전국,판매 중,3,0
몬스타엑스 리즌 개봉앨범 양도,4000.0,2달 전,경상남도 김해시 장유1동,판매 중,3,0
몬스타엑스 reason 미개봉 앨범 판매합니당,2000.0,2달 전,전국,판매 중,3,0
몬스타엑스 reason 버전1+민혁 주얼,15000.0,2달 전,전국,판매 중,3,1
몬스타엑스 노리밋 러쉬아워 미개봉 앨범 양도,4500.0,2달 전,서울특별시 은평구 불광제2동,판매 중,3,0
몬스타엑스 팔로우 버전4 앨범 풀구성,5000.0,2달 전,서울특별시 금천구 독산제3동,판매 중,3,0
몬스타엑스 판타지아엑스 앨범,1000.0,3달 전,전국,판매 중,3,0
몬스타엑스 사인 앨범,60000.0,3달 전,전국,판매 중,3,0
몬스타엑스 팔로우 키노 미개봉 양도,15000.0,2달 전,전국,판매 중,3,0
몬스타엑스 리즌 미개봉 앨범 판매,3000.0,4달 전,전국,판매 중,3,0
몬스타엑스 7기키트 양도,15000.0,2달 전,전국,판매 중,3,0
배포 주헌ㅇ) 몬엑 노리밋 블루레이&DVD분철,17000.0,1달 전,전국,판매 중,3,1
몬엑 기현 TRS 상영회 usb,7000.0,1달 전,전국,판매 중,3,1
"세븐틴 FML 개봉, 미개봉 앨범 판매",3000.0,6일 전,경기도 수원시 팔달구 행궁동,판매 중,4,0
"세븐틴 fml 앨범(+스티커, 북클릿)",2500.0,6일 전,서울특별시 노원구 상계8동,판매 중,4,0
세븐틴 FML 디에잇 교환 or 양도,1717.0,6일 전,전국,판매 중,4,1
세븐틴 아타카 개봉 앨범 양도,15000.0,6일 전,전라남도 나주시 송월동,판매 중,4,0
세븐틴 파워오브러브 디비디,20000.0,6일 전,경상남도 창원시 성산구 반송동,판매 중,4,0
세븐틴 FML 캐럿반 민규 양도,8000.0,6일 전,전국,판매 중,4,1
세븐틴 비더썬 디지털코드 디비디 분철,8000.0,3일 전,서울특별시 송파구 문정1동,판매 중,4,0
세븐틴 BE THE SUN 디지털 코드 분철,3500.0,6일 전,전국,판매 중,4,0
