title,price,등록일시,위치,상태,제목,가격,group,is_member
뉴진스 해린 애착 인형 토마토 개구리,59000.0,3주 전,전국,판매 중,,,6,1
뉴진스 10cm 인형 토끼즈 강토끼 양도,25000.0,3주 전,전국,판매 중,,,6,0
뉴진스인형 토끼즈 팜토끼 양도해요 (하니),25000.0,2주 전,전국,판매 중,,,6,1
newsomz 뉴솜즈 뉴진스 민지 인형 밍디베어,20000.0,2주 전,전국,판매 중,,,6,1
뉴진스 해린 10cm인형 강선생 양도,25000.0,2달 전,전국,판매 중,,,6,1
뉴진스 뉸송이들 인형 린토토 원가 이하 양도(선입금 특전포함),14000.0,1달 전,전국,판매 중,,,6,0
"뉴진스 플러피 키링 핑크, 화이트",42000.0,2달 전,충청북도 제천시 의림지동,판매 중,,,6,0
뉴진스 플러피 키링 판매합니다,32000.0,2달 전,전국,판매 중,,,6,0
[판매] 뉴진스 플러피 키링 4월 배송,35000.0,2달 전,대구광역시 북구 국우동,판매 중,,,6,0
블랙핑크 지수 쑤야 인형 MD 굿즈 미개봉,12000.0,4시간 전,전국,판매 중,,,7,1
[블랙핑크 지수] 인형 양도,19000.0,11시간 전,전국,판매 중,,,7,1
블랙핑크 인형 로제 플러시돌 플러쉬돌,23000.0,19시간 전,전국,판매 중,,,7,1
블랙핑크 제니 인형 (공식),16000.0,18시간 전,전국,판매 중,,,7,1
블랙핑크 제니 인형 곰득이 양도,45000.0,16시간 전,전국,판매 중,,,7,1
블랙핑크 제니 곰득이 큰 인형 팔아요!,55000.0,2일 전,서울특별시 강남구 대치1동,판매 중,,,7,1
아이브 미니브 인형 나오리 팝니다,50000.0,38분 전,전국,판매 중,,,8,0
아이브 인형 호잇이,45000.0,1시간 전,전국,판매 중,,,8,0
아이브 미니브 원영 인형 판매합니다.,40000.0,4시간 전,강원도 춘천시 효자1동,판매 중,,,8,0
아이돌 인형 망토 15cm 아이브 솜인형 옷 인형옷,10000.0,4시간 전,전국,판매 중,,,8,0
아이브 이서 인형 (호잇),72000.0,5시간 전,경상남도 사천시 사천읍,판매 중,,,8,1
아이브 인형 교,1004.0,13시간 전,전국,판매 중,,,8,0
아이브 냥즈 10cm인형 양도 받아요,32000.0,12시간 전,전국,판매 중,,,8,0
"아이브 장원영 5cm 인형, 미니토깽녕!",1201.0,14시간 전,전국,판매 중,,,8,1
"아이브,르세라핌 인형 교환",3000.0,15시간 전,전국,판매 중,,,8,0
!!레비 플미주고 사지 마세요!! 아이브 레이 인형 2차판매 입금폼,20000.0,19시간 전,전국,판매 중,,,8,1
아이브 장원영 속성 솜인형,75000.0,13시간 전,부산광역시 동래구 명장제2동,판매 중,,,8,1
아이브 레옹 10cm인형 양도 판매,45000.0,12시간 전,전국,판매 중,,,8,0
"아이브 인형 양도 , 포카로 교환 받아요!",1004.0,20시간 전,전국,판매 중,,,8,0
아이브 안유진 인형 안땅콩(현제시 : 4.5),20000.0,12시간 전,전국,판매 중,,,8,1
아이브안유진인형안땅콩판매양도분철합니다 아이브미공포분철애플뮤직사웨위드뮤럭드,10000.0,2주 전,경기도 용인시 수지구 상현1동,판매 중,,,8,1
아이브 장원영 인형 말랑녕 원가 양도,33000.0,5달 전,전국,판매 중,,,8,1
아이브 인형 리즈 인형 냥즈,30000.0,1주 전,전국,판매 중,,,8,1
아이브 10cm 인형 레옹,35000.0,1주 전,전국,판매 중,,,8,0
아이브 가을 인형 폴람이,37000.0,1주 전,경기도 고양시 일산동구 마두2동,판매 중,,,8,1
아이브 레이 레옹 인형 양도,30000.0,1주 전,경기도 용인시 수지구 상현2동,판매 중,,,8,1
아이브 레옹 10cm인형,45000.0,2주 전,전국,판매 중,,,8,0
아이브 안유진 10cm 인형 안땅콩 양도,1234.0,1주 전,서울특별시 성북구 동선동,판매 중,,,8,1
"아이브 리즈인형 냥즈,깜냥즈 양도",45000.0,1주 전,전국,판매 중,,,8,1
아이브 인형 레이 인형 레비 양도,1004.0,2주 전,전국,판매 중,,,8,1
아이브 안유진 인형 안땅콩,45000.0,2주 전,전국,판매 중,,,8,1
아이브 레이인형 레옹이 양도,40000.0,2주 전,경상남도 거제시 옥포2동,판매 중,,,8,1
아이브 인형 레옹이 레오,35000.0,2주 전,전국,판매 중,,,8,0
아이브레이 10cm인형 레옹이 교환양도,123456.0,1주 전,전국,판매 중,,,8,1
체리 공식인형 사요 아이브 인형 급구 분철타요 원영 인형,27800.0,1주 전,전국,판매 중,,,8,0
아이브 이서 인형 호잇,40000.0,2주 전,전국,판매 중,,,8,1
아이브인형 레이10cm인형 팝니다,45000.0,2주 전,경기도 김포시 김포본동,판매 중,,,8,1
레구리 아이브 레이인형 양도해요,20000.0,2주 전,전국,판매 중,,,8,1
얼빡으로 아이브인형 받아요,100000.0,2주 전,전국,판매 중,,,8,0
아이브 이서 인형 호잇 양도,48000.0,2주 전,전국,판매 중,,,8,1
아이브 호잇양도 이서인형 10cm,40000.0,2주 전,전국,판매 중,,,8,1
현물).호잇 양도 아이브 이서 인형,60000.0,2주 전,경기도 평택시 비전1동,판매 중,,,8,1
아이브 10cm인형 미개봉 호잇 교환 양도 +물고기가방 [ 특전 0 ],60000.0,1주 전,전국,판매 중,,,8,0
아이브 장원영 인형 모찌녕 양도 받아요,18000.0,2주 전,전국,판매 중,,,8,1
아이브 인형 호잇이 구합니다,20800.0,3주 전,대전광역시 유성구 원신흥동,판매 중,,,8,0
아이브 레이 인형 레옹이 양도합니당,39000.0,2주 전,전국,판매 중,,,8,1
[미개봉]아이브 레이 미니브 20cm 인형 나오리 양도합니다!,26000.0,1주 전,전국,판매 중,,,8,1
안땅콩 양도합니다 아이브 인형,10000.0,3주 전,전국,판매 중,,,8,0
전멤원가))아이브인형 미니브 분철진행합니다!,26000.0,2주 전,전국,판매 중,,,8,0
폴람이 아이브 인형,34000.0,3주 전,전국,판매 중,,,8,0
"아이브 인형 양도,교환 받아요",30000.0,3주 전,전국,판매 중,,,8,0
아이브레이인형 레옹 현물 양도,40000.0,3주 전,부산광역시 부산진구 가야제2동,판매 중,,,8,1
"아이브 인형,리즈포카 사요",100000.0,3주 전,경기도 수원시 팔달구 우만2동,판매 중,,,8,1
아이브 이서 인형 호잇이 판매합니다,20000.0,3주 전,충청북도 청주시 상당구 용암1동,판매 중,,,8,1
아이브 안유진 인형 안땅콩 양도합니다!,18000.0,3주 전,전국,판매 중,,,8,1
아이브 가을 인형 폴람이 양도합니다,35000.0,3주 전,전국,판매 중,,,8,1
으어어제발사주세요)아이브 이서 인형 호잇 양도,43000.0,2주 전,전국,판매 중,,,8,1
아이브 장원영 인형 녕뽀 판매,40000.0,3주 전,전국,판매 중,,,8,1
아이브 장원영 원영 녕뽀 인형 포카 양도,45000.0,3주 전,전국,판매 중,,,8,1
아이브 이서 인형 호잇이 미개봉,18000.0,3주 전,전국,판매 중,,,8,1
아이브인형 호잇 녕뽀 교환해요,12345.0,3주 전,부산광역시 남구 용호제1동,판매 중,,,8,0
토끼녕 10cm 아이브 원영 인형,48000.0,3주 전,전국,판매 중,,,8,0
아이브 베리녕 인형 양도,18500.0,1달 전,전국,판매 중,,,8,0
냥즈 원가양도 아이브인형,15000.0,1달 전,전국,판매 중,,,8,0
옥수니 아이브 레이 10cm 인형 비현물 양도,40000.0,3주 전,전국,판매 중,,,8,1
아이브 인형 미니브 분철 공구 열어요 강안지 달이 나오리 체리 치즈 이랑,27000.0,1주 전,서울특별시 서초구 서초2동,판매 중,,,8,0
아이브 안유진 인형 안땅콩 양도 포카 분철,40000.0,4주 전,전국,판매 중,,,8,1
아이브 원영 인형 녕뽀 양도,2000.0,2주 전,전국,판매 중,,,8,0
녕뽀 버니녕 냥즈 안땅콩 폴람이 양도 아이브 10cm 인형,40000.0,3달 전,경상남도 거창군 거창읍,판매 중,,,8,0
아이브 인형 안땅콩,55000.0,3달 전,전국,판매 중,,,8,0
아이브 장원영 인형 녕뽀 양도 합니다!,60000.0,1달 전,전국,판매 중,,,8,1
[팝니다] 아이브 인형 버니녕 배포,40000.0,2달 전,전국,판매 중,,,8,0
아이브 장원영 인형 마시멜로녕 판매 !,17000.0,2달 전,전국,판매 중,,,8,1
아이브 아이즈원 안유진 10cm 인형 안땅콩 양도 교환,30000.0,2달 전,전국,판매 중,,,8,1
에스파 카리나 인형 왕찌먕 40cm,60000.0,2시간 전,전국,판매 중,,,9,1
온닝닝 미개봉 에스파 인형벨벳리본+스티커 ningning  aesspa,50000.0,2시간 전,전국,판매 중,,,9,1
에스파 10cm인형 카토끼,40000.0,23시간 전,전국,판매 중,,,9,0
에스파 윈터 인형 직직이 양도 판매 (현:2.0),20000.0,12시간 전,전국,판매 중,,,9,1
에스파 직직이 직냥이 리뉴얼 인형 10cm 양도 모찍이 모냥이,16000.0,13시간 전,전국,판매 중,,,9,0
에스파 윈터 10cm 인형 쩡티쥬,55000.0,18시간 전,전국,판매 중,,,9,1
40센치 왕찌먕 찌먕이 파우치 찌먕슈슈 양도 에스파 카리나 인형,65000.0,15시간 전,전국,판매 중,,,9,1
에스파 직직이 직냥이 리뉴얼 인형 10cm 양도,23000.0,3주 전,서울특별시 광진구 능동,판매 중,,,9,0
에스파 카리나 40cm 인형 왕찌먕 대왕찌먕이 양도,60000.0,3주 전,전국,판매 중,,,9,1
에스파 카리나 인형 카토끼 현물 양도,28000.0,2달 전,전국,판매 중,,,9,1
늉늉이 양도 에스파 닝닝인형,30000.0,3일 전,전국,판매 중,,,9,1
에스파 카리나 인형,18000.0,6일 전,전국,판매 중,,,9,1
미개봉) 앉은 찌먕이 에스파 카리나 인형 앉찌먕 새상품,28000.0,4일 전,전국,판매 중,,,9,1
에스파 윈터 조랭이 인형,13000.0,1주 전,전국,판매 중,,,9,1
직둥이 양도 에스파 인형,15000.0,1주 전,전국,판매 중,,,9,0
에스파 윈터 인형 직직이 양도합니다!!,20000.0,1주 전,전국,판매 중,,,9,1
에스파인형,30000.0,3주 전,전국,판매 중,,,9,0
에스파 카리나 인형 찌먕이 앉찌먕 양도,20000.0,1주 전,광주광역시 광산구 수완동,판매 중,,,9,1
에스파 인형 직직이,28000.0,2주 전,세종특별자치시  새롬동,판매 중,,,9,0
젤빌 2차 에스파 지젤 솜인형 양도,25000.0,1주 전,전국,판매 중,,,9,1
미개봉 앉은 찌먕이 에스파 카리나 인형,28000.0,1주 전,전국,판매 중,,,9,1
에스파 카리나 인형 앉찌먕 미개봉 양도합니다,23000.0,1주 전,전국,판매 중,,,9,1
조랭이 에스파 윈터 인형 미개봉,13000.0,2주 전,전국,판매 중,,,9,1
에스파 카리나 찌먕이 인형,25000.0,3주 전,전국,판매 중,,,9,1
에스파 윈터 인형 직둥이 판매 양도,10000.0,2주 전,전국,판매 중,,,9,1
에스파 카리나 40cm 인형 직냥이,30000.0,2주 전,서울특별시 서대문구 홍제제2동,판매 중,,,9,1
에스파 카리나 인형 직냥이 포카교환,17000.0,2주 전,전국,판매 중,,,9,1
에스파 윈터 무속성 인형 양도합니다 윈텰,20000.0,2주 전,부산광역시 동래구 온천제2동,판매 중,,,9,1
에스파 윈터 직둥이 인형 삽니다,20000.0,3주 전,전국,판매 중,,,9,1
비현물 에스파 윈터 10cm 아기곰인형 뿌까쩡 양도 판매,22000.0,1주 전,전국,판매 중,,,9,1
에스파 카리나 인형 대왕 직냥이 양도,25000.0,2주 전,전라북도 전주시 완산구 서신동,판매 중,,,9,1
에스파 카리나 인형 칼냥이 앉은 찌먕이로 교환해요,1000.0,1주 전,전국,판매 중,,,9,1
카토끼 양도 에스파 카리나 인형,20000.0,3주 전,전국,판매 중,,,9,1
젤빌이 양도 젤냥 지젤 인형 에스파 인형,22000.0,3주 전,전국,판매 중,,,9,1
에스파 카리나 앉은 찌먕이 인형 미개봉 양도,26000.0,2주 전,전국,판매 중,,,9,1
에스파 지젤 인형 젤냥 젤빌 양도,16000.0,3주 전,전국,판매 중,,,9,1
앉은 찌먕이 미개봉 판매 양도 에스파 카리나 인형,25000.0,2주 전,전국,판매 중,,,9,1
멍찌밍 양도 에스파 카리나 인형 양도,20000.0,3주 전,전국,판매 중,,,9,1
메추리나 양도 에스파 카리나 포카 인형 양도,20000.0,3주 전,전국,판매 중,,,9,1
에스파 윈터인형 직직이 쩡티쥬 조랭이,15000.0,3주 전,경기도 동두천시 송내동,판매 중,,,9,1
에스파 2차 젤빌이 인형 양도해요,20000.0,3주 전,전국,판매 중,,,9,0
에스파 인형 직직이 직냥이,25000.0,1달 전,전라북도 전주시 완산구 효자3동,판매 중,,,9,0
랑랑이 양도 에스파 닝닝 인형 10cm 포카,20000.0,3주 전,전국,판매 중,,,9,1
에스파 윈터 10cm 인형 직직이 쩡티쥬 윈토토 양도 판매,23000.0,2주 전,전국,판매 중,,,9,1
에스파 인형 양도,1117.0,1달 전,전국,판매 중,,,9,0
에스파 윈터 10cm 인형 직둥이 양도합니다!,15000.0,4주 전,경기도 오산시 대원동,판매 중,,,9,1
에스파 카리나 10cm 인형 직냥이 양도합니다!!,18500.0,3주 전,전국,판매 중,,,9,1
에스파 카리나 인형 직냥이 양도,17000.0,1달 전,전국,판매 중,,,9,1
에스파 윈터 인형 직직이 양도,16000.0,1달 전,전국,판매 중,,,9,1
에스파 인형 직냥이 직직이 1차 양도,22000.0,1달 전,전국,판매 중,,,9,0
에스파 카리나 인형 앉찌먕 양도 미개봉,23000.0,1달 전,전국,판매 중,,,9,1
에스파 윈터 직직이 직둥이 아이돌인형 판매,35000.0,4주 전,전국,판매 중,,,9,1
에스파 카리나 인형 멍찌밍,40000.0,1달 전,전국,판매 중,,,9,1
에스파 카리나 인형 앉은 찌먕이 양도 판매 슈슈 파우치 포카,29500.0,1달 전,전국,판매 중,,,9,1
에스파 윈터 인형 직직이 판매,13000.0,1달 전,전국,판매 중,,,9,1
에스파 카리나 인형 직냥이 양도,19000.0,1달 전,전국,판매 중,,,9,1
에스파 윈터 인형 직둥이 판매 양도,12000.0,1달 전,전국,판매 중,,,9,1
메추리나 양도 에스파 인형 카리나 원가양도 귀염뽀짝,14000.0,1달 전,전국,판매 중,,,9,1
에스파 윈터 김민정 10cm 인형 직직이,17000.0,1달 전,전국,판매 중,,,9,1
젤냥(핑크) 에스파 지젤 인형 원갸양도 (배송지변경,15000.0,1달 전,전국,판매 중,,,9,1
에스파 카리나 인형 찌먕 왕찌먕,50000.0,2주 전,전국,판매 중,,,9,1
에스파 윈터 조랭이 인형 양도합니다,8000.0,2달 전,전국,판매 중,,,9,1
에스파 조랭이 인형 미개봉,1234.0,2달 전,부산광역시 해운대구 우제1동,판매 중,,,9,0
에스파 윈터 인형 뽀글쩡 쩡티쥬 직직이,19000.0,2달 전,전국,판매 중,,,9,1
에스파 윈터 인형 쩡티쥬 팔아요,20000.0,2달 전,강원도 원주시 지정면,판매 중,,,9,1
에스파 10cm인형 직냥이 판매,23000.0,2달 전,전국,판매 중,,,9,0
에스파 인형 직둥이 양도,15200.0,3주 전,충청북도 청주시 흥덕구 가경동,판매 중,,,9,0
에스파 카리나 인형 직냥이 양도,20000.0,2달 전,울산광역시 울주군 범서읍,판매 중,,,9,1
직냥이 카리나 인형 양도 에스파 10cm,18000.0,2달 전,전국,판매 중,,,9,1
에스파 직직이 윈터 인형 미개봉,1234.0,2달 전,부산광역시 해운대구 우제1동,판매 중,,,9,1
뽀글쩡 에스파 윈터 인형,27000.0,2달 전,전국,판매 중,,,9,1
에스파 지젤 젤냥이 10cm 인형,18000.0,3주 전,전국,판매 중,,,9,1
에스파 카리냥 인형,20000.0,2달 전,전국,판매 중,,,9,0
에스파 윈터 김민정 인형 조랭이,13000.0,4주 전,전국,판매 중,,,9,1
