title,price,등록일시,위치,상태,group,is_member
엔시티 127 nct 포토매틱 판매,1000.0,2달 전,서울특별시 양천구 목4동,판매 중,1,0
nct 127 엔시티 일이칠 ay-yo 에이요 B버전 재현,2000.0,1달 전,부산광역시 북구 화명제1동,판매 중,1,1
nct 127 엔시티 일이칠 2020 레조넌스 퓨처 쟈니,2000.0,1달 전,부산광역시 북구 화명제1동,판매 중,1,1
엔시티127 엔시티드림 way v  포카 양도,1500.0,1달 전,전국,판매 중,1,0
엔시티 127 질주 앨범 디지팩 후드 해찬 양도,2000.0,1달 전,전국,판매 중,1,1
양도/교환 엔시티127 해찬 질주 포카 양도 교환,2000.0,1달 전,서울특별시 마포구 성산제1동,판매 중,1,1
[미개봉] 엔시티 nct127 시즌그린팅 지성 시그포토팩,12000.0,2달 전,전국,판매 중,1,0
엔시티 127 도영 시그 포카,4000.0,1주 전,전국,판매 중,1,1
nct 엔시티 127 네오시티 더링크 재팬 블루레이 a 트레카 마크 포카,15000.0,2주 전,전국,판매 중,1,1
엔시티127 재현포카 양도,3000.0,1주 전,서울특별시 금천구 시흥제2동,판매 중,1,1
엔시티 127 이레귤러 재현,6000.0,1달 전,전국,판매 중,1,1
엔시티 포카 127 드림 포카 대량 양도,1270.0,1달 전,전국,판매 중,0,0
엔시티127 질주 해찬 포카 양도,4000.0,1달 전,대구광역시 달서구 상인1동,판매 중,1,1
엔시티127 질주 해찬 포카 양도,4000.0,1달 전,대구광역시 달서구 상인1동,판매 중,1,1
엔시티127 스티커 해찬 포카 양도,4000.0,1달 전,대구광역시 달서구 상인1동,판매 중,1,1
비바스튜디오 후드티 엔시티 127 태일 손민수,30000.0,1주 전,전국,판매 중,1,1
엔시티 127 Ay-Yo 핫트랙스(핫트) 특전 포카 양도 교환 판매,1000.0,7일 전,전국,판매 중,1,0
엔시티 127 디아이콘 일본 에디션 마크,13000.0,1주 전,인천광역시 남구 숭의2동,판매 중,1,1
nct 127 nct dream 해찬 포카 양도,3000.0,1주 전,서울특별시 금천구 시흥제2동,판매 중,1,1
정우 시그포토팩 시그팩 엔시티127 ,13000.0,1달 전,전국,판매 중,1,1
엔시티127 재현 포카 양도,10000.0,1주 전,전라북도 군산시 나운3동,판매 중,1,1
맵솔콘 방탄소년단 bts 미니 포토카드 세트,10000.0,4주 전,전국,판매 중,2,0
방탄소년단 방탄 스테이 휘닉스 평창 인더숲 특전 포카 포토카드 BTS,6130.0,3주 전,전국,판매 중,2,0
BTS 방탄소년단 럽셀 포토카드 남준 정국 유닛,3000.0,4주 전,서울특별시 강동구 천호제3동,판매 중,2,1
[방탄소년단 BTS] 석진 매직샵 머오터 럭드 럭키드로우 방탄,30000.0,3주 전,전국,판매 중,2,1
방탄소년단 BTS 비공굿,3000.0,1달 전,전국,판매 중,2,0
방탄소년단 머사터 미니포카 지민 드볼,80000.0,4일 전,전국,판매 중,2,1
방탄소년단 럽셀 티어 R 윤기 호석 태형 정국 포카,5000.0,4일 전,전국,판매 중,2,1
방탄소년단 메모리즈 2018 디비디 DVD 남준 석진 호석 포카,30000.0,4일 전,전국,판매 중,2,1
방탄소년단 프루프 위버스샵 특전 세컷 네컷 호석 제이홉 양도,6000.0,2일 전,전국,판매 중,2,1
방탄 방탄소년단 아미4기 머스터 머4터 클라우드카드 포카 판매 양도,3000.0,2일 전,전국,판매 중,2,0
방탄소년단 머4터 4기 머스터 미니포카 지민 드볼,100000.0,2일 전,충청남도 아산시 신창면,판매 중,2,1
방탄 BTS 2021 시그 미니 포스터,2000.0,3일 전,전국,판매 중,2,0
"방탄소년단,뉴진스 포토카드 판매",1000.0,5일 전,전국,판매 중,6,0
방탄소년단 달마중 미니포카,1000.0,5일 전,전국,판매 중,2,0
방탄소년단 방방콘 메세지 포카,1500.0,5일 전,전국,판매 중,2,0
방탄 bts 비공굿 비공식 굿즈,8000.0,3일 전,전국,판매 중,2,0
bts 방탄소년단 힙합몬스터 파일 노트 미개봉,8000.0,1달 전,광주광역시 서구 상무2동,판매 중,2,0
bts 맵솔콘 필름포토,10000.0,3일 전,경기도 부천시 중3동,판매 중,2,0
방탄소년단 map of the soul tour 럭키드로우 럭드(필름O),4000.0,2일 전,전국,판매 중,2,0
방탄소년단 map of the soul on:e 럭키드로우 럭드(필름O),4000.0,2일 전,전국,판매 중,2,0
방탄소년단 bts 퍼미션투댄스 미니포카 원가판매,8000.0,1달 전,대구광역시 서구 평리3동,판매 중,2,0
방탄소년단 오늘 전시회 북마크 세트,12000.0,5일 전,전국,판매 중,2,0
(랜덤특전포함)방탄소년단 bts 소우주 미니포카 양도 방탄,10000.0,1달 전,전국,판매 중,2,0
럽셀 승허 v버전 지민 포카 양도 방탄 BTS,9000.0,5일 전,전국,판매 중,2,1
(1주) BTS 방탄소년단 2018 메모리즈 디비디 정국 포카 양도,60000.0,1달 전,전국,판매 중,2,1
달마중 미니포카 세트 원가양도 방탄소년단,43000.0,5일 전,경기도 의정부시 호원2동,판매 중,2,0
(새상품)방탄소년단 스픽유어셀프 웸블리 굿즈,150000.0,5일 전,서울특별시 용산구 후암동,판매 중,2,0
방탄 BTS 페스타 디데이 캘린더 분할 양도 남준,2000.0,3일 전,서울특별시 강남구 대치4동,판매 중,2,0
"bts j-hope 호석  / her, answer, persona",73000.0,6일 전,전국,판매 중,2,0
[방탄소년단 BTS] 매직샵 머오터 머스터5 씨유어게인 리워드 포카 방탄,50000.0,4주 전,전국,판매 중,2,0
방탄소년단 일본 런 악수회 한정 태형 포카,130000.0,5일 전,서울특별시 강동구 명일제1동,판매 중,2,0
방탄소년단 비공굿 스티커,1400.0,3일 전,전국,판매 중,2,0
방탄 방탄소년단 map of the soul: persona 앨범 포카,10000.0,5일 전,전국,판매 중,2,0
방탄소년단 앨범포카 양도,10000.0,3일 전,전국,판매 중,2,0
방탄 BTS 맵솔 필름 포토 미개봉 + 남준 가챠,10000.0,6일 전,전국,판매 중,2,0
방탄소년단 뷔 태형 포토북 포토폴리오 포카 양도합니다,8000.0,5일 전,인천광역시 서구 청라2동,판매 중,2,1
방탄소년단 퍼투댄 퍼온스 포카 양도 PTD,1000.0,5일 전,전국,판매 중,2,0
방탄소년단 BTS WORLD (진 X),1000.0,1주 전,전국,판매 중,2,1
방탄소년단 뷔 위주 카드 판매,2000.0,3일 전,전국,판매 중,2,1
방탄소년단 bts be 바인더 미개봉,28000.0,1달 전,전국,판매 중,2,0
BTS 방탄 정호석 제이홉 잭인더박스 기본 포카 양도,1500.0,3일 전,전국,판매 중,2,1
방탄 남준 쿄세라돔 아미부스 클라우드 베리 fc 비티에스월드 포카 양도,50000.0,1달 전,경기도 수원시 영통구 광교2동,판매 중,2,0
방탄소년단 지민 face 포토카드 포카,3000.0,3일 전,경기도 양주시 양주2동,판매 중,2,1
방탄소년단 bts 포토카드 포카 판매,3000.0,1주 전,전국,판매 중,2,0
방탄소년단 bts 포카 포토카드 판매,1000.0,1주 전,전국,판매 중,2,0
방탄소년단 방탄 BTS 멤버십키트,15000.0,1달 전,전국,판매 중,2,0
방탄소년단 포카& 폴라로이드,1000.0,6일 전,전국,판매 중,2,0
방탄소년단 공식포카 공식굿즈,1000.0,6일 전,서울특별시 강서구 화곡제1동,판매 중,2,0
방탄소년단 매직샵 lg 단체,5000.0,6일 전,인천광역시 서구 검단5동,판매 중,2,0
방탄소년단 2017 시즌그리팅 메세지카드,5000.0,6일 전,전국,판매 중,2,0
정국 태형 머스터 머사터 키링 방탄소년단 bts 엠디 MD,5000.0,1달 전,전국,판매 중,2,1
BTS 방탄소년단 지민 버터 위버스 특전 양도,5000.0,1주 전,서울특별시 송파구 방이2동,판매 중,2,1
방탄소년단 머치박스11 오르골 양도 배송지변경,53000.0,3일 전,경기도 성남시 분당구 정자동,판매 중,2,0
방탄소년단 방방콘 메세지포토 골카 양도,2013.0,3일 전,전국,판매 중,2,0
방탄소년단 bts 비공식 인화사진,13000.0,1달 전,전국,판매 중,2,1
(마지막 할인) 칠성사이다 bts 방탄 렌티큘러 포토카드,6800.0,6일 전,전국,판매 중,2,0
머치박스 7 포카 7장 방탄소년단 bts photocard,50000.0,1주 전,전국,판매 중,2,0
방탄BTS 럽셀콘 서울 태형V 풀셋 럽유셀태형,80000.0,6일 전,전국,판매 중,2,0
방탄소년단 머오터 매직샵 럽셀콘 스픽콘 맵솔콘 온콘 BT21,10000.0,5일 전,전국,판매 중,2,0
한정판 방탄소년단 삼성 플립 포카 갤럭시 BTS PC photo card,50000.0,1달 전,전국,판매 중,2,0
몬스타엑스 민혁 리즌 포카 포토카드 양도,1103.0,1달 전,경기도 용인시 기흥구 동백동,판매 중,3,1
몬스타엑스 형원 포카,1000.0,3달 전,인천광역시 부평구 청천2동,판매 중,3,1
몬스타엑스 몬엑 이벤트 공카 포카 단체,30000.0,1달 전,전국,판매 중,3,0
몬스타엑스 포카 양도/교환,1000.0,1달 전,전국,판매 중,3,0
몬스타엑스 위드뮤 사웨 럭드 양도 합니다,10000.0,2달 전,전국,판매 중,3,0
몬스타엑스 주헌 one of a kind 원옵카 버전 4 포카,4000.0,2달 전,전국,판매 중,3,1
몬스타엑스 리즌 스타쉽 공쇼 특전 눈물포카,6000.0,3달 전,전국,판매 중,3,0
몬스타엑스 민혁 포카,2000.0,3달 전,전국,판매 중,3,1
몬스타엑스 민혁 포카,2000.0,3달 전,전국,판매 중,3,1
몬스타엑스 아이엠 창균 스페셜 포카,5000.0,3달 전,전국,판매 중,3,1
몬스타엑스 형원 갬블러 팬싸 특전 포카 (원오브카인드) 양도해요!,100000.0,2달 전,서울특별시 은평구 불광제2동,판매 중,3,1
세븐틴 fml 교환,1000.0,2일 전,전국,판매 중,4,0
세븐틴 카페 인 서울 호시 권순영 트레카 양도,7000.0,2일 전,광주광역시 광산구 수완동,판매 중,4,1
세븐틴 포카 양도,1000.0,2일 전,전국,판매 중,4,0
세븐틴 도겸 도무송,1000.0,2일 전,전국,판매 중,4,1
세븐틴 행가래 포카,2000.0,2일 전,전국,판매 중,4,0
세븐틴 포카 양도,1700.0,2일 전,경기도 고양시 일산서구 주엽1동,판매 중,4,0
세븐틴 포카 양도,5000.0,2일 전,대전광역시 서구 변동,판매 중,4,0
세븐틴 아타카 캐럿반 에스쿱스 양도,5000.0,2일 전,전국,판매 중,4,1
세븐틴 유닛포토,8000.0,2일 전,경기도 하남시 미사2동,판매 중,4,0
세븐틴 포카 트레카 양도,1717.0,2일 전,대전광역시 유성구 노은1동,판매 중,4,0
세븐틴 포토카드 0.1,1000.0,2일 전,전국,판매 중,4,0
세븐틴 카페 트레이 매트 세트,37000.0,2일 전,전국,판매 중,4,0
세븐틴 포카 양도 fml 헹가래,1000.0,2일 전,경기도 수원시 영통구 광교2동,판매 중,4,0
세븐틴 랜덤포카 호시위주,5000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 앨범 포카 교환,1000.0,2일 전,전국,판매 중,4,0
세븐틴 아타카 포카 버논,2000.0,2일 전,인천광역시 남동구 논현1동,판매 중,4,1
세븐틴 드림 트레카 민규,7000.0,2일 전,전국,판매 중,4,1
세븐틴 캐럿반 포카 교환,1000.0,2일 전,인천광역시 남구 용현5동,판매 중,4,0
(급처) 세븐틴 포카 양도,1717.0,2일 전,전국,판매 중,4,0
세븐틴 우지 아타카 포카 양도,1500.0,2일 전,전국,판매 중,4,1
세븐틴 fml 랜덤 포카 럭드 일반 포카,3000.0,2일 전,전국,판매 중,4,0
삽니다) 세븐틴 카페 원우 트레카+카페 특전,55000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 캐럿반 포카 양도 판매,1000.0,2일 전,서울특별시 동대문구 답십리제1동,판매 중,4,0
세븐틴 버논 섹터 17 엠투유 럭드,7000.0,2일 전,전국,판매 중,4,1
세븐틴 원우 섹터17 엠투유 럭드,8000.0,2일 전,전국,판매 중,4,1
세븐틴 디노 인컴플릿 41번 트레카,2000.0,2일 전,전국,판매 중,4,1
세븐틴 페더썬 도겸 포카 // path,5000.0,2일 전,경상남도 김해시 내외동,판매 중,4,1
세븐틴 페더썬 버논 포카 // path,2000.0,2일 전,경상남도 김해시 내외동,판매 중,4,1
바닐라코 정한 양도 세븐틴,6500.0,2일 전,전국,판매 중,4,1
세븐틴FML디럭스버전-민규양도,9000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 캐럿반 민규 포카 양도,3000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 키노 도겸 포카 양도 판매,17000.0,2일 전,전국,판매 중,4,1
세븐틴 언오드 트루 원우 포카,4000.0,2일 전,전국,판매 중,4,1
세븐틴 페더썬 버논 포카 양도,1000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 디럭스버전 페이퍼 태그 교환,1717.0,2일 전,전라남도 순천시 왕조1동,판매 중,4,0
세븐틴 fml 캐럿반 버논 포카 교환 / 양도,1000.0,2일 전,전국,판매 중,4,1
세븐틴 FML 포카 양도 / 위버스샵 특전 양도,1004.0,2일 전,전국,판매 중,4,0
"세븐틴 일본 팬미팅 유니버셜 도쿄, 오사카 분철",26000.0,2일 전,전국,판매 중,4,0
SVT 세븐틴 FML 앨범 포카 및 앨범 판매 양도,1000.0,2일 전,경기도 남양주시 퇴계원면,판매 중,4,0
세븐틴 fml 3사 럭드 >2차< 분철 버논,1717.0,2일 전,전국,판매 중,4,1
세븐틴 패더썬 디노 포카 판매 이찬,1000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 캐럿반 교환 양도 미공포 럭드 버논,25000.0,2일 전,전국,판매 중,4,1
세븐틴 우지 24h 시계포카 급처 양도,6000.0,2일 전,서울특별시 동작구 신대방제2동,판매 중,4,1
세븐틴 비더썬 캐럿존 양도,55000.0,2일 전,전국,판매 중,4,0
세븐틴 위버스 알라딘 특전 우지 포카 교환 / 양도,3000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 캐럿반 앨범 특전 포토카드 교환,1000.0,2일 전,전국,판매 중,4,0
세븐틴  SVT FML MD 분철 베쓰밤 4컷포토,4000.0,2일 전,경기도 남양주시 퇴계원면,판매 중,4,0
세븐틴 중국 캐럿반 예판 특전 미공포 분철 양도,15000.0,2일 전,전국,판매 중,4,0
"세븐틴 FML 앨범 포카, 특전 포카 양도/교환 (가격내림)",1717.0,2일 전,전국,판매 중,4,0
세븐틴 페더썬 위버스 특전 홀로그램 엽서,3000.0,2일 전,전국,판매 중,4,0
세븐틴 포카 an ode 페더썬 캐럿반,1717.0,2일 전,전국,판매 중,4,0
세븐틴 부석순 second wind 포카 양도,3500.0,2일 전,전국,판매 중,4,0
세븐틴 드림 조슈아 일본앨범 포카 팝니다 양도,95000.0,2일 전,전국,판매 중,4,1
택포) 세븐틴 카페 트레카 원우 셀포 급처,36000.0,2일 전,경기도 고양시 일산서구 주엽2동,판매 중,4,1
세븐틴 디에잇 서명호 일본 트레카 포카 양도합니다!,12000.0,2일 전,전국,판매 중,4,1
세븐틴 fml 캐럿반 예사 특전 도겸 양도 판매,7000.0,2일 전,전국,판매 중,4,1
세븐틴 FML 위버스버전 교환 양도 합니다!,10000.0,2일 전,서울특별시 강남구 세곡동,판매 중,4,0
세븐틴 정한 페더썬 앨범포카 양도합니다,6000.0,2일 전,대전광역시 서구 둔산1동,판매 중,4,1
스키즈 엽서 양도,3000.0,7일 전,전국,판매 중,5,0
스트레이키즈 포토카드 양도,2000.0,1달 전,서울특별시 도봉구 창제5동,판매 중,5,0
스트레이키즈 스키즈 현진 포카 양도 더사운드 일본 럭드 럭키드로우,51000.0,3주 전,전국,판매 중,5,1
스트레이키즈 스키즈 맥시던트 필릭스 사운드웨이브 2차 럭드 양도,12500.0,1달 전,경기도 김포시 김포본동,판매 중,5,1
스트레이키즈 마하그리드 포카 판매,1004.0,1달 전,전국,판매 중,5,0
스트레이키즈포카,1000.0,1달 전,전국,판매 중,5,0
스트레이키즈 현진 증사,8000.0,1달 전,전국,판매 중,5,1
"스키즈 양도 (공식3기, 펌핑,폭시니) 승민이 제주도 강아지 포카",35000.0,1달 전,경상남도 김해시 장유3동,판매 중,5,1
스타리버 필릭스 미공포 포카 양도 스키즈 스트레이키즈 용복,25000.0,1달 전,전국,판매 중,5,1
스키즈 스트레이키즈 현진 아기 포카 양도합니다,15000.0,1달 전,전국,판매 중,5,1
12장씩 세트 디아이콘 미니 스트레이키즈 스키즈 양도,1000.0,1달 전,전국,판매 중,5,0
스트레이키즈 스키즈 skz 승민 skz2020 일본 앨범 포카,15000.0,1달 전,경기도 수원시 영통구 매탄3동,판매 중,5,1
스키즈 랜포,3000.0,1달 전,전국,판매 중,5,0
스키즈 랜포,3000.0,1달 전,전국,판매 중,5,0
스트레이키즈 랜덤포카,5000.0,1달 전,전국,판매 중,5,0
스트레이키즈 스키즈 리노 노이지 쥬얼 포카,23000.0,1주 전,전국,판매 중,5,1
엔시티 드림 2022 시그 포카,3000.0,3주 전,전국,판매 중,0,0
엔시티 드림쇼 스크린엑스 제노,10000.0,3주 전,전국,판매 중,0,1
엔시티 드림 해찬 런드리 아이디 포카,1000.0,6일 전,전국,판매 중,0,1
엔시티드림 재민 드림쇼 영화 cgv 특전 포카,10000.0,1주 전,대구광역시 달서구 이곡2동,판매 중,0,1
엔시티 드림 마크 위고업 포카 앨범포카 급전 탈덕,3000.0,1주 전,전국,판매 중,0,1
엔시티드림 일본 드림쇼 랜덤뱃지 양도합니다,10000.0,1주 전,전국,판매 중,0,0
엔시티 드림바이브 해찬,9000.0,1달 전,인천광역시 연수구 송도3동,판매 중,0,1
"엔시티 드림 지성 캔디 네컷사진(반택,끼택 포함)",2500.0,1주 전,전국,판매 중,0,1
엔시티 드림 캔디 트레카 a버전 랜포 아디다스 지성 양도,8000.0,1주 전,전국,판매 중,0,1
NCT DREAM 엔시티 드림 왕머리즈 공공즈 프리쿠라,3000.0,5일 전,전국,판매 중,0,0
